Time (s),Injector Temp (C),NOX Pressure (PSI),Ox Tank Load Cell (kg),Thrust Load Cell (lbf),Chamber Pressure (PSI),Light Sensor (V),Nitrous Bottle (PSI),Comment
1644.961,21.584176,506.139088,-13.598418,385.762539,134.679807,0.995965,512.696031,
1644.962,22.425835,503.840722,-13.598418,385.860891,119.17322,0.997278,514.953366,
1644.963,21.628474,505.515246,-13.598418,386.352654,140.012761,1.041904,514.501899,
1644.964,22.160048,504.333229,-13.565598,386.254301,122.824241,1.019591,513.229583,
1644.965,22.381538,508.962795,-13.598418,385.467481,122.865264,1.0232,510.274526,
1644.966,22.824516,501.640857,-13.587478,387.729589,135.992534,1.021888,509.987229,
1644.967,21.229793,503.939223,-13.609358,385.270776,122.249923,1.000231,516.430894,
1644.968,22.514431,504.16906,-13.587478,384.975719,128.444353,0.989402,515.36379,
1644.969,23.046006,504.004891,-13.609358,384.188899,161.344588,1.020903,515.815257,
1644.97,22.603027,501.936361,-13.598418,384.385604,120.896174,0.992684,516.02047,
1644.971,23.79907,505.318243,-13.598418,383.205374,117.245153,0.970043,507.114258,
1644.972,23.223197,501.345353,-13.609358,380.746562,144.64833,0.990387,513.393752,
1644.973,22.33724,506.204755,-13.587478,382.221849,134.843898,0.990059,511.752054,
1644.974,22.071452,505.252575,-13.609358,379.46798,114.291518,0.982183,516.18464,
1644.975,23.001708,503.676553,-13.587478,379.959742,140.710148,0.987105,510.110356,
1644.976,22.160048,501.739359,-13.576538,380.156447,155.191175,0.982183,511.300587,
1644.977,21.318388,504.366063,-13.587478,378.976217,114.414586,0.991699,513.229583,
1644.978,22.160048,500.393173,-13.620298,379.566332,150.719696,1.003184,512.778116,
1644.979,23.223197,503.906389,-13.587478,378.28775,119.009129,1.021559,513.557922,
1644.98,23.134602,502.625871,-13.620298,378.779512,136.68992,1.034357,509.987229,
1644.981,24.109155,503.282547,-13.587478,376.517405,120.52697,1.019591,516.636107,
1644.982,22.425835,505.022739,-13.631238,376.812463,134.761852,1.029435,511.382672,
1644.983,21.717069,504.16906,-13.565598,377.992693,111.58402,1.020903,510.397653,
1644.984,22.735921,501.181184,-13.598418,377.599283,152.852879,1.015325,512.162479,
1644.985,22.204346,503.578051,-13.609358,377.89434,132.669693,1.014669,511.382672,
1644.986,22.868814,503.118378,-13.587478,377.89434,103.0513,0.986777,515.52796,
1644.987,22.292942,502.724373,-13.598418,374.452003,113.840269,0.992356,513.393752,
1644.988,23.223197,505.022739,-13.587478,376.71411,136.156625,0.983824,508.920125,
1644.989,22.691623,500.524508,-13.620298,372.386601,125.36765,0.961839,517.251744,
1644.99,22.603027,503.413882,-13.598418,377.50093,137.961625,0.993668,510.479738,
1644.991,22.603027,500.097669,-13.609358,374.452003,114.250496,0.972011,510.84912,
1644.992,21.672771,499.473827,-13.587478,374.845413,121.880719,0.998918,511.669969,
1644.993,23.843368,500.754345,-13.587478,374.452003,126.926513,0.966761,511.546842,
1644.994,22.071452,502.52737,-13.598418,373.468479,153.099015,0.99334,508.755955,
1644.995,22.647325,503.873556,-13.576538,374.747061,132.054353,0.993996,516.348809,
1644.996,23.267495,503.972057,-13.587478,371.599781,103.625617,1.019919,513.845219,
1644.997,22.868814,501.411021,-13.598418,374.452003,156.216744,1.039607,513.598965,
1644.998,22.514431,500.294672,-13.587478,373.960241,135.459239,1.010075,508.83804,
1644.999,21.672771,503.413882,-13.587478,373.861888,126.762422,1.027138,509.16638,
1645.0,23.79907,500.163336,-13.587478,373.370126,112.117315,1.008106,514.091474,Standby
1645.001,22.33724,501.411021,-13.587478,372.976716,154.82197,1.025497,510.931205,
1645.002,23.311793,505.055572,-13.576538,374.353651,115.768336,1.021559,517.292786,
1645.003,22.071452,502.691539,-13.609358,370.911314,132.136398,1.012044,512.203521,
1645.004,21.717069,504.300395,-13.609358,370.911314,115.276063,0.983824,510.931205,
1645.005,22.425835,506.992767,-13.598418,370.517904,147.068672,0.992684,513.722092,
1645.006,22.824516,501.476688,-13.620298,367.764035,147.601967,0.992684,515.445875,
1645.007,21.849963,503.118378,-13.587478,371.206372,120.280833,0.973324,512.819158,
1645.008,22.292942,501.246852,-13.598418,369.53438,138.823102,0.970371,510.767035,
1645.009,22.514431,502.133364,-13.598418,369.239322,126.639354,0.986449,511.752054,
1645.01,21.938559,501.542356,-13.674997,368.452502,146.576399,1.0022,508.017191,
1645.011,21.805665,498.98132,-13.740637,367.862387,137.14117,1.011715,514.789196,
1645.012,21.628474,502.067697,-13.729697,368.550855,98.702895,1.008434,514.501899,
1645.013,22.691623,500.590176,-13.839097,366.878863,148.627536,1.037638,512.121436,
1645.014,22.514431,499.079821,-13.685937,370.222847,141.366512,1.014669,507.237385,
1645.015,22.647325,502.822874,-15.753586,368.157445,112.568565,1.013028,510.397653,
1645.016,22.735921,500.852846,-15.644186,368.550855,119.583447,1.021231,507.48364,
1645.017,23.001708,498.357478,-15.578547,367.56733,150.350491,1.030091,515.322748,
1645.018,21.628474,502.363201,-15.611367,367.272273,125.654809,0.999246,513.845219,
1645.019,22.425835,499.703663,-15.611367,367.468978,130.536512,1.015325,513.51688,
1645.02,21.761367,500.918514,-15.611367,366.485453,150.227423,1.0127,511.34163,
1645.021,21.894261,501.082683,-15.622307,365.403576,146.412308,1.003184,510.397653,
1645.022,22.204346,500.360339,-15.622307,365.108518,108.753454,0.976605,515.52796,
1645.023,22.160048,500.032001,-15.611367,361.076067,162.247089,1.007778,510.684951,
1645.024,23.57758,500.787179,-15.622307,367.96074,144.689353,0.986121,512.901243,
1645.025,22.514431,502.199032,-15.611367,364.026641,96.979942,0.987434,509.823059,
1645.026,23.621878,501.805026,-15.600427,364.321699,116.875949,0.971027,512.326649,
1645.027,21.406984,502.461702,-15.633246,363.928289,126.352195,0.990715,513.270625,
1645.028,24.286347,496.945625,-15.644186,364.616756,130.413444,1.004825,508.714913,
1645.029,22.160048,499.769331,-15.644186,363.928289,130.782648,1.011387,511.259545,
1645.03,22.647325,498.98132,-15.644186,364.026641,104.610162,1.0232,508.920125,
1645.031,23.843368,501.706525,-15.611367,367.665683,149.653104,1.033372,511.875182,
1645.032,22.027155,501.608023,-15.633246,361.862887,111.050725,1.019919,505.965069,
1645.033,23.223197,501.805026,-15.655126,364.518403,141.530603,1.031403,508.017191,
1645.034,23.223197,499.966334,-15.611367,364.026641,123.398559,1.031075,517.210701,
1645.035,23.754772,500.064835,-15.644186,363.633231,152.401628,1.02681,507.729894,
1645.036,23.533283,500.88568,-15.611367,362.944764,131.192875,1.018606,507.729894,
1645.037,21.982857,500.524508,-15.633246,361.17442,159.006291,1.010075,509.535762,
1645.038,22.381538,502.166198,-15.633246,362.944764,126.557308,0.996293,507.1553,
1645.039,23.046006,501.378187,-15.622307,359.502428,114.455609,0.994324,513.18854,
1645.04,22.381538,498.587314,-15.633246,362.256297,142.310034,0.992027,515.035451,
1645.041,22.780219,500.130503,-15.622307,359.404075,153.960493,0.991043,511.095375,
1645.042,21.451282,498.620148,-15.644186,360.682657,117.450267,0.97923,506.744876,
1645.043,22.95741,497.76647,-15.600427,360.682657,147.314808,0.994652,508.796998,
1645.044,22.735921,499.834999,-15.611367,360.584305,100.138689,0.996621,511.423715,
1645.045,23.400389,497.142628,-15.622307,360.977715,151.458105,1.008762,507.770937,
1645.046,21.894261,499.079821,-15.600427,360.092542,110.271294,1.024184,516.307767,
1645.047,22.824516,501.017015,-15.633246,361.272772,157.65254,1.022544,510.84912,
1645.048,22.160048,499.276824,-15.611367,362.649707,134.310602,1.042888,514.953366,
1645.049,22.691623,499.440993,-15.633246,360.584305,125.654809,1.035997,513.886262,
1645.05,23.356091,502.625871,-15.589487,360.977715,132.382534,1.038622,511.136418,
1645.051,23.1789,499.605162,-15.633246,360.682657,125.654809,1.011387,515.076493,
1645.052,21.672771,499.506661,-15.611367,360.78101,124.752309,1.019262,506.621748,
1645.053,22.292942,498.817151,-15.644186,360.78101,136.977079,0.999903,512.572903,
1645.054,22.647325,498.882819,-15.622307,359.404075,115.276063,0.962824,506.211324,
1645.055,22.292942,500.820012,-15.622307,359.305723,169.015844,0.980543,509.248465,
1645.056,22.071452,501.608023,-15.633246,355.666682,130.741625,0.974636,513.845219,
1645.057,23.267495,497.503799,-15.644186,360.682657,127.049581,0.999903,509.946186,
1645.058,23.488985,501.640857,-15.633246,357.633731,155.355266,1.012372,509.00221,
1645.059,21.805665,499.276824,-15.622307,357.928788,135.705375,0.967746,509.207422,
1645.06,22.160048,498.193309,-15.622307,357.437026,121.019242,1.003184,511.546842,
1645.061,23.666176,496.256115,-15.622307,356.158444,126.680376,0.981527,507.853022,
1645.062,23.887666,498.849985,-15.611367,357.633731,121.839696,1.012044,513.065413,
1645.063,21.628474,500.360339,-15.622307,357.633731,146.28924,1.01434,510.069314,
1645.064,21.849963,496.453118,-15.622307,360.78101,141.243443,1.025169,509.248465,
1645.065,23.311793,493.662246,-15.633246,358.518903,123.070378,1.042232,510.397653,
1645.066,22.204346,501.411021,-15.611367,360.092542,119.747538,1.035341,506.99113,
1645.067,22.248644,497.208295,-15.633246,358.027141,160.975383,1.030419,510.520781,
1645.068,21.008303,498.685816,-15.622307,358.125493,116.752881,1.036982,516.061512,
1645.069,22.11575,497.799303,-15.611367,360.977715,125.408672,1.008434,510.725993,
1645.07,23.223197,497.011292,-15.611367,357.830436,138.371852,0.986777,515.897342,
1645.071,21.849963,496.190448,-15.600427,356.846911,136.402761,0.984808,512.983328,
1645.072,21.805665,497.175461,-15.633246,356.748559,113.347996,0.989402,512.121436,
1645.073,21.761367,497.832137,-15.633246,357.633731,146.248217,1.008762,510.192441,
1645.074,21.49558,497.569467,-15.611367,357.240321,117.778448,0.990715,514.994408,
1645.075,22.425835,495.106933,-15.622307,356.060091,122.085833,0.996949,512.942285,
1645.076,21.805665,498.258976,-15.611367,356.256796,155.642425,1.014012,508.673871,
1645.077,21.451282,500.327505,-15.622307,355.863387,126.106058,1.001215,511.17746,
1645.078,23.533283,497.175461,-15.644186,354.486452,120.403901,1.011059,511.5058,
1645.079,23.710474,496.945625,-15.644186,355.469977,153.673333,1.02845,507.237385,
1645.08,22.824516,501.772192,-15.644186,356.650206,149.037763,1.042232,507.811979,
1645.081,22.514431,497.208295,-15.589487,358.81396,110.640498,1.031075,507.811979,
1645.082,22.33724,494.745761,-15.644186,357.043616,139.930716,1.043216,509.864102,
1645.083,22.691623,496.420284,-15.622307,357.043616,163.970044,1.054045,507.196343,
1645.084,22.603027,500.688677,-15.600427,356.945264,130.577535,1.029435,514.912323,
1645.085,22.027155,498.652982,-15.600427,357.240321,116.178563,1.024841,508.017191,
1645.086,23.1789,498.193309,-15.633246,357.043616,111.13277,1.014669,511.793097,
1645.087,22.381538,494.745761,-15.633246,356.748559,135.213102,1.010075,512.860201,
1645.088,23.533283,497.044126,-15.600427,359.010665,134.187534,0.994981,510.602866,
1645.089,23.931964,493.69508,-15.633246,355.568329,136.977079,1.0022,506.580706,
1645.09,23.976261,499.605162,-15.600427,357.830436,119.911629,0.997934,515.240663,
1645.091,22.160048,493.136905,-15.622307,354.191395,125.285604,0.993668,515.651088,
1645.092,22.558729,497.208295,-15.622307,355.469977,139.889693,0.980215,508.427616,
1645.093,22.381538,494.384589,-15.633246,354.781509,158.226859,0.998918,512.203521,
1645.094,23.57758,495.927777,-15.633246,355.469977,129.30583,1.020247,511.17746,
1645.095,23.223197,492.513064,-15.633246,355.863387,152.27856,1.024184,509.946186,
1645.096,22.292942,498.587314,-15.622307,354.683157,122.167878,1.033044,508.714913,
1645.097,22.514431,493.530911,-15.633246,356.158444,151.294014,1.037638,509.453677,
1645.098,22.11575,495.86211,-15.611367,354.191395,117.737425,1.028778,516.677149,
1645.099,23.533283,497.864971,-15.633246,355.765034,117.573335,1.034685,508.591786,
1645.1,23.223197,495.894944,-15.622307,354.3881,145.755944,1.037966,507.853022,Standby
1645.101,23.001708,495.566606,-15.633246,354.3881,140.546057,1.031403,516.307767,
1645.102,22.381538,497.273963,-15.622307,353.011165,125.244581,1.029106,514.091474,
1645.103,23.444687,495.829276,-15.633246,352.42105,140.217875,1.0232,514.994408,
1645.104,22.691623,496.518786,-15.622307,353.99469,127.418785,1.009418,510.890163,
1645.105,22.027155,493.399576,-15.644186,351.339173,149.940264,0.988746,507.278427,
1645.106,22.647325,498.554481,-15.622307,350.945764,116.383676,0.990387,513.065413,
1645.107,22.204346,497.963472,-15.589487,353.011165,128.895603,0.988746,510.808078,
1645.108,23.79907,494.712927,-15.633246,350.749059,148.176286,0.983824,509.699932,
1645.109,22.514431,492.907069,-15.600427,350.945764,154.82197,1.015325,511.382672,
1645.11,24.197751,493.43241,-15.633246,350.257296,130.864694,0.998918,511.793097,
1645.111,23.223197,493.038404,-15.622307,351.339173,127.131626,1.019591,511.5058,
1645.112,22.425835,498.652982,-15.611367,350.158944,154.247652,1.04256,515.322748,
1645.113,23.001708,491.954889,-15.644186,350.749059,126.065036,1.042888,510.602866,
1645.114,22.824516,491.659385,-15.611367,351.732583,132.46458,1.021559,511.587885,
1645.115,22.780219,493.465243,-15.633246,349.372124,161.836861,1.044201,515.651088,
1645.116,21.894261,493.990584,-15.611367,351.240821,130.290376,1.046826,511.34163,
1645.117,23.046006,495.86211,-15.644186,349.667182,109.779021,1.045185,508.509701,
1645.118,22.425835,495.697941,-15.633246,350.454001,158.514018,1.045841,511.669969,
1645.119,21.982857,494.023418,-15.611367,351.634231,137.551398,1.01434,508.468658,
1645.12,22.868814,495.435271,-15.633246,351.535878,146.043103,1.031075,511.711012,
1645.121,23.311793,496.682954,-15.611367,351.142468,146.084126,1.01434,510.561823,
1645.122,22.647325,495.238268,-15.611367,348.3886,142.310034,1.006137,509.412635,
1645.123,22.691623,492.086224,-15.622307,351.339173,128.936626,1.006793,511.957267,
1645.124,23.046006,496.879957,-15.633246,344.946264,144.730376,0.995965,518.647187,
1645.125,24.153453,493.596578,-15.622307,348.782009,136.812989,1.00909,514.132517,
1645.126,23.356091,494.417423,-15.611367,348.3886,135.254125,1.011715,508.879083,
1645.127,23.1789,493.662246,-15.644186,347.99519,133.859352,0.999903,511.01329,
1645.128,21.894261,493.268241,-15.622307,348.3886,161.262542,1.033372,513.557922,
1645.129,22.824516,493.826415,-15.633246,350.060591,125.654809,1.043544,511.587885,
1645.13,23.356091,492.151892,-15.633246,349.962239,139.274352,1.053388,507.606767,
1645.131,21.805665,493.202573,-15.622307,348.585305,155.683448,1.036982,512.080394,
1645.132,21.539878,495.632273,-15.600427,356.748559,126.557308,1.053716,508.673871,
1645.133,22.647325,491.396715,-15.644186,349.863886,136.033557,1.048794,511.5058,
1645.134,22.248644,496.157614,-15.611367,350.060591,151.417082,1.039935,515.199621,
1645.135,21.717069,496.091946,-15.611367,350.749059,124.9164,1.052076,511.136418,
1645.136,21.982857,490.871374,-15.677006,350.257296,113.306974,1.027794,510.84912,
1645.137,21.982857,491.659385,-15.644186,349.667182,159.375496,1.03206,513.968347,
1645.138,22.95741,494.483091,-15.775466,350.257296,127.911058,0.991371,510.192441,
1645.139,22.204346,491.199712,-15.731706,353.797985,139.520489,0.998262,505.226305,
1645.14,23.311793,493.00557,-15.687946,349.175419,128.813558,1.000559,515.240663,
1645.141,23.356091,495.533772,-15.556667,352.617755,130.741625,1.004496,509.617847,
1645.142,24.374942,493.202573,-15.480087,348.782009,160.93436,1.019919,515.815257,
1645.143,22.735921,492.020557,-15.480087,349.077067,121.101287,1.009747,515.938385,
1645.144,21.096899,494.22042,-15.469147,350.060591,130.331398,1.030091,506.950088,
1645.145,22.470133,492.7429,-15.458207,347.503428,150.1864,1.03895,514.501899,
1645.146,22.292942,493.990584,-15.469147,350.158944,134.146511,1.046498,513.02437,
1645.147,22.292942,493.136905,-15.447268,349.568829,121.224356,1.055029,515.281705,
1645.148,23.046006,493.69508,-15.458207,350.552354,139.643557,1.044201,509.823059,
1645.149,22.11575,489.919195,-15.436328,349.372124,127.418785,1.050763,509.987229,
1645.15,23.311793,493.95775,-15.491027,349.765534,136.033557,1.050763,510.808078,
1645.151,22.381538,495.1726,-15.458207,349.667182,159.662655,1.051748,508.550743,
1645.152,21.938559,493.399576,-15.491027,347.60178,124.46515,1.029106,508.550743,
1645.153,22.735921,489.295353,-15.491027,350.454001,125.777877,1.029763,511.34163,
1645.154,22.160048,493.333908,-15.458207,347.700132,172.543802,1.024841,508.427616,
1645.155,21.849963,490.838541,-15.491027,347.60178,135.500261,1.012372,507.976149,
1645.156,21.938559,490.477369,-15.436328,347.306723,115.563222,1.015653,513.393752,
1645.157,22.95741,491.166878,-15.491027,345.241321,134.638784,0.992684,510.767035,
1645.158,22.558729,491.889222,-15.458207,347.011665,146.412308,1.010403,509.289507,
1645.159,22.913112,487.128324,-15.447268,346.519903,143.376626,1.021888,511.546842,
1645.16,22.868814,493.038404,-15.458207,346.716608,130.700603,1.0232,508.509701,
1645.161,23.533283,492.21756,-15.458207,346.126493,135.951511,1.019262,509.864102,
1645.162,22.558729,491.166878,-15.469147,346.913313,163.231635,1.050435,517.005489,
1645.163,23.488985,492.053391,-15.458207,345.929788,142.515148,1.055685,514.583984,
1645.164,24.109155,492.972737,-15.512907,345.536378,125.121513,1.046826,514.091474,
1645.165,23.134602,488.146171,-15.436328,349.372124,142.925375,1.062248,512.367691,
1645.166,22.780219,490.805707,-15.491027,345.733083,155.56038,1.040919,514.009389,
1645.167,23.488985,488.671511,-15.458207,347.405075,128.280262,1.050107,513.475837,
1645.168,23.57758,489.919195,-15.447268,346.716608,135.951511,1.053388,514.419814,
1645.169,23.311793,491.987723,-15.458207,351.535878,165.282773,1.05831,513.18854,
1645.17,22.292942,491.26538,-15.447268,351.437526,126.557308,1.025825,509.043253,
1645.171,23.444687,492.250393,-15.480087,348.3886,132.710716,1.027466,509.864102,
1645.172,23.1789,490.3132,-15.458207,348.486952,164.626409,1.010731,514.994408,
1645.173,23.488985,490.510203,-15.491027,344.946264,153.755379,1.0232,511.628927,
1645.174,23.001708,491.495216,-15.480087,348.3886,139.028216,1.02845,514.050432,
1645.175,22.425835,491.166878,-15.491027,347.011665,135.664352,1.022872,510.931205,
1645.176,22.514431,490.740039,-15.469147,347.306723,132.792762,1.028778,509.905144,
1645.177,23.754772,488.967015,-15.469147,345.929788,132.751739,1.010075,508.263446,
1645.178,21.451282,492.283227,-15.469147,346.126493,136.279693,1.038294,509.658889,
1645.179,22.691623,490.05053,-15.447268,348.290247,171.231074,1.064545,512.449776,
1645.18,23.311793,490.477369,-15.469147,346.81496,126.88549,1.056342,510.808078,
1645.181,23.621878,490.510203,-15.501967,349.962239,122.249923,1.060935,507.278427,
1645.182,22.913112,493.662246,-15.458207,345.634731,170.410618,1.077998,509.823059,
1645.183,23.046006,491.757887,-15.436328,346.913313,152.114469,1.073404,505.30839,
1645.184,22.691623,486.83282,-15.480087,346.81496,125.449695,1.029435,513.886262,
1645.185,21.096899,492.7429,-15.469147,347.011665,123.193446,1.05306,515.322748,
1645.186,21.628474,490.937042,-15.458207,346.126493,135.459239,1.048466,511.916224,
1645.187,22.603027,490.083364,-15.491027,345.339674,149.365945,1.028122,510.315569,
1645.188,23.001708,491.199712,-15.458207,347.405075,133.285034,1.033044,509.49472,
1645.189,22.470133,489.229685,-15.447268,344.946264,146.658444,1.036325,510.520781,
1645.19,23.621878,491.298214,-15.491027,349.568829,136.895034,1.020903,505.554645,
1645.191,23.488985,489.492356,-15.469147,345.634731,136.812989,1.02681,515.445875,
1645.192,22.292942,493.793581,-15.469147,345.339674,154.247652,1.040591,505.841942,
1645.193,23.444687,489.065517,-15.469147,345.044616,138.207761,1.0337,515.404833,
1645.194,23.666176,492.316061,-15.447268,343.864387,134.679807,1.036982,512.121436,
1645.195,23.621878,490.017696,-15.491027,347.110018,157.283335,1.062576,508.920125,
1645.196,22.558729,489.295353,-15.458207,344.061092,137.674466,1.065857,515.979427,
1645.197,22.868814,488.376007,-15.458207,346.126493,128.895603,1.04781,509.084295,
1645.198,23.090304,489.590857,-15.447268,343.372625,135.090034,1.066514,511.382672,
1645.199,23.754772,486.964155,-15.425388,345.339674,140.997307,1.058967,501.737698,
1645.2,23.444687,487.292493,-15.469147,345.536378,149.447991,1.064873,508.427616,Standby
1645.201,21.628474,488.802846,-15.480087,345.634731,142.84333,1.062248,511.136418,
1645.202,23.843368,491.035543,-15.491027,345.733083,132.710716,1.054045,506.211324,
1645.203,22.780219,491.462382,-15.458207,344.061092,166.349365,1.056013,513.927304,
1645.204,21.938559,491.429549,-15.480087,344.356149,147.478899,1.038294,508.550743,
1645.205,23.1789,487.062656,-15.458207,343.962739,119.214243,1.026153,509.49472,
1645.206,22.11575,492.677232,-15.512907,343.372625,161.713793,1.042888,505.390475,
1645.207,23.488985,488.540176,-15.458207,341.99569,143.376626,1.020903,514.050432,
1645.208,23.311793,487.587996,-15.480087,343.667682,123.357537,1.003184,511.669969,
1645.209,22.735921,492.250393,-15.458207,343.569329,150.227423,1.02681,507.401555,
1645.21,22.691623,489.853527,-15.458207,343.766034,150.145377,1.017622,511.464757,
1645.211,23.621878,486.570149,-15.469147,346.618255,132.997875,1.041904,509.740974,
1645.212,23.223197,487.489495,-15.480087,345.831436,135.78742,1.05831,505.882984,
1645.213,21.894261,490.608704,-15.458207,344.651206,140.340943,1.053388,513.763135,
1645.214,22.558729,490.247533,-15.480087,341.798985,164.462318,1.078983,515.8563,
1645.215,22.248644,492.316061,-15.480087,346.618255,136.648898,1.071107,514.173559,
1645.216,22.160048,489.459522,-15.458207,343.864387,139.315375,1.067498,517.703211,
1645.217,23.046006,489.065517,-15.458207,344.749559,158.39095,1.067498,514.009389,
1645.218,22.824516,490.477369,-15.447268,345.241321,146.986626,1.075045,513.886262,
1645.219,22.160048,488.901348,-15.458207,345.241321,119.296288,1.036654,506.950088,
1645.22,22.514431,489.919195,-15.447268,345.339674,148.873672,1.033372,514.091474,
1645.221,22.514431,485.519469,-15.480087,345.241321,143.663785,1.0232,509.740974,
1645.222,22.292942,485.519469,-15.480087,342.290748,128.444353,1.033372,506.498621,
1645.223,22.071452,488.474508,-15.469147,343.077567,148.873672,1.025169,508.83804,
1645.224,22.470133,488.737179,-15.480087,342.3891,150.309468,1.028122,509.740974,
1645.225,23.267495,490.346034,-15.436328,343.17592,134.843898,1.040919,514.173559,
1645.226,22.381538,488.83568,-15.491027,342.880862,127.541853,1.027466,513.927304,
1645.227,23.267495,487.784999,-15.469147,341.798985,146.453331,1.046826,506.826961,
1645.228,23.356091,489.590857,-15.447268,343.17592,159.252427,1.064873,509.33055,
1645.229,21.849963,488.868514,-15.458207,343.766034,123.685718,1.040591,513.229583,
1645.23,22.647325,482.498762,-15.480087,344.454502,151.047878,1.057982,513.065413,
1645.231,22.204346,489.164018,-15.480087,341.897338,154.165606,1.086858,513.147498,
1645.232,23.134602,485.552302,-15.458207,344.159444,131.521057,1.056342,509.658889,
1645.233,23.666176,487.226825,-15.469147,343.667682,136.115602,1.083248,507.1553,
1645.234,22.95741,489.722192,-15.469147,343.372625,132.669693,1.046498,511.711012,
1645.235,23.444687,487.062656,-15.458207,343.17592,136.566852,1.064873,517.292786,
1645.236,23.621878,487.850667,-15.469147,342.290748,159.006291,1.064545,512.983328,
1645.237,22.913112,486.996989,-15.436328,341.012166,130.044239,1.014997,515.076493,
1645.238,23.001708,487.784999,-15.458207,342.094043,161.057429,1.044857,513.106455,
1645.239,21.894261,484.074783,-15.458207,343.962739,148.299354,1.031403,513.845219,
1645.24,23.223197,488.802846,-15.447268,339.635231,143.335603,1.043216,511.259545,
1645.241,21.805665,486.734318,-15.425388,342.78251,134.72083,1.030419,509.987229,
1645.242,23.311793,487.390994,-15.458207,340.618756,154.82197,1.040591,510.602866,
1645.243,21.805665,487.949168,-15.480087,340.815461,144.689353,1.047482,513.475837,
1645.244,23.356091,487.489495,-15.458207,339.635231,148.012195,1.041576,514.009389,
1645.245,22.425835,486.570149,-15.480087,340.520404,133.777307,1.057326,511.628927,
1645.246,23.046006,486.14331,-15.491027,340.422051,157.283335,1.077014,511.382672,
1645.247,23.1789,485.650804,-15.458207,339.733584,142.556171,1.077014,515.733172,
1645.248,21.672771,487.062656,-15.458207,342.684157,116.260608,1.052076,511.875182,
1645.249,22.071452,482.892767,-15.491027,336.586306,149.612082,1.080951,511.136418,
1645.25,22.824516,486.570149,-15.447268,341.405576,150.842764,1.071436,515.199621,
1645.251,21.628474,487.226825,-15.458207,340.815461,125.777877,1.067826,515.322748,
1645.252,22.071452,483.746445,-15.469147,342.094043,130.372421,1.06356,512.490818,
1645.253,22.204346,485.847806,-15.469147,340.618756,155.970607,1.061264,515.404833,
1645.254,22.248644,487.587996,-15.469147,341.60228,144.115035,1.04781,509.084295,
1645.255,22.647325,484.534455,-15.480087,339.635231,146.658444,1.017294,511.300587,
1645.256,23.001708,488.507342,-15.480087,335.012667,136.402761,1.019591,514.583984,
1645.257,23.311793,487.193991,-15.458207,339.831936,136.23867,1.015653,515.281705,
1645.258,23.710474,484.632957,-15.491027,338.159945,133.202989,1.03731,516.471937,
1645.259,22.027155,483.385273,-15.425388,339.045117,158.349927,1.04256,514.173559,
1645.26,22.33724,487.916334,-15.458207,339.241822,139.39742,1.035669,511.218502,
1645.261,24.064857,483.418107,-15.501967,338.651707,139.315375,1.047482,512.696031,
1645.262,23.666176,483.549442,-15.501967,338.946764,176.523011,1.073076,510.602866,
1645.263,23.356091,486.307479,-15.644186,339.143469,137.715489,1.05831,512.326649,
1645.264,22.95741,488.277506,-15.480087,338.946764,130.126285,1.061592,507.647809,
1645.265,22.735921,486.274645,-15.611367,337.078068,158.555041,1.083248,508.550743,
1645.266,23.267495,486.767152,-15.512907,340.815461,173.856531,1.069139,510.438696,
1645.267,21.672771,486.570149,-15.622307,339.241822,130.249353,1.073404,510.808078,
1645.268,22.95741,484.501622,-15.633246,339.438527,136.730943,1.06356,510.192441,
1645.269,23.488985,481.054076,-15.622307,338.848412,164.093113,1.073733,514.214602,
1645.27,23.046006,484.829959,-15.644186,337.96324,137.100148,1.060279,515.035451,
1645.271,22.514431,486.438814,-15.600427,338.455002,126.680376,1.0337,511.5058,
1645.272,21.938559,482.597263,-15.633246,338.553355,143.827876,1.039935,514.994408,
1645.273,22.691623,480.331733,-15.611367,340.520404,135.049011,1.015981,512.572903,
1645.274,21.628474,482.892767,-15.644186,338.455002,136.402761,1.036982,508.83804,
1645.275,22.33724,483.549442,-15.600427,338.159945,139.971739,1.047154,508.345531,
1645.276,22.603027,484.271785,-15.611367,338.159945,142.884353,1.035341,514.994408,
1645.277,23.356091,487.09549,-15.622307,340.028641,145.83799,1.041576,508.755955,
1645.278,23.134602,481.87492,-15.611367,339.241822,151.540151,1.039607,519.919504,
1645.279,22.913112,486.701485,-15.622307,338.848412,126.967535,1.058638,512.121436,
1645.28,23.754772,482.66293,-15.622307,339.831936,161.795838,1.080623,513.804177,
1645.281,21.362686,485.453801,-15.633246,338.455002,158.10379,1.083577,510.561823,
1645.282,21.849963,484.206118,-15.600427,340.815461,125.941968,1.072092,514.255644,
1645.283,22.160048,482.66293,-15.633246,339.045117,153.91947,1.079967,513.763135,
1645.284,21.849963,483.483775,-15.611367,339.536879,175.948692,1.073733,509.740974,
1645.285,22.071452,486.044809,-15.611367,339.438527,133.490148,1.066514,514.912323,
1645.286,22.470133,485.782139,-15.600427,339.438527,115.235041,1.055029,505.103178,
1645.287,23.356091,483.844946,-15.633246,339.045117,150.104355,1.059951,511.998309,
1645.288,23.223197,485.125463,-15.622307,337.56983,125.53174,1.038294,516.061512,
1645.289,23.356091,483.286772,-15.600427,337.471478,128.608444,1.036654,513.106455,
1645.29,21.584176,481.218245,-15.644186,335.406076,141.366512,1.017294,515.815257,
